cycle,time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
1,0.0000000000,-0.0100000000,-0.1000000000,-0.0100000000,-0.3000000000,1004.8643644351,0.0099998333,0.0999950000,0.9999500004,-0.0009999833
1,0.0505050505,-0.0150769077,-0.1010883979,-0.0251588996,-0.3002089303,1004.8643644351,0.0150763365,0.1010769087,0.9998863456,-0.0015240427
1,0.1010101010,-0.0202153027,-0.1024354133,-0.0403157318,-0.2999188237,1004.8643644351,0.0202139259,0.1024144835,0.9997956777,-0.0020706219
1,0.1515151515,-0.0254283297,-0.1040444416,-0.0554454165,-0.2991349573,1004.8643644351,0.0254255895,0.1040108059,0.9996767174,-0.0026453913
1,0.2020202020,-0.0307293211,-0.1059195347,-0.0705231976,-0.2978648896,1004.8643644351,0.0307244851,0.1058695292,0.9995278916,-0.0032543232
1,0.2525252525,-0.0361318309,-0.1080654103,-0.0855247582,-0.2961184579,1004.8643644351,0.0361239697,0.1079948777,0.9993473164,-0.0039037516
1,0.3030303030,-0.0416496682,-0.1104874628,-0.1004263359,-0.2939077707,1004.8643644351,0.0416376277,0.1103916457,0.9991327779,-0.0046004358
1,0.3535353535,-0.0472969321,-0.1131917758,-0.1152048367,-0.2912471962,1004.8643644351,0.0472793002,0.1130651944,0.9988817086,-0.0053516279
1,0.4040404040,-0.0530880466,-0.1161851349,-0.1298379492,-0.2881533467,1004.8643644351,0.0530631134,0.1160214487,0.9985911606,-0.0061651450
1,0.4545454545,-0.0590377964,-0.1194750440,-0.1443042571,-0.2846450604,1004.8643644351,0.0590035067,0.1192668916,0.9982577754,-0.0070494466
1,0.5050505051,-0.0651613636,-0.1230697409,-0.1585833514,-0.2807433799,1004.8643644351,0.0651152608,0.1228085560,0.9978777494,-0.0080137183
1,0.5555555556,-0.0714743653,-0.1269782156,-0.1726559412,-0.2764715292,1004.8643644351,0.0714135254,0.1266540142,0.9974467948,-0.0090679620
1,0.6060606061,-0.0779928923,-0.1312102300,-0.1865039628,-0.2718548895,1004.8643644351,0.0779138460,0.1308113635,0.9969600958,-0.0102230936
1,0.6565656566,-0.0847335479,-0.1357763380,-0.2001106885,-0.2669209745,1004.8643644351,0.0846321897,0.1352892078,0.9964122603,-0.0114910488
1,0.7070707071,-0.0917134893,-0.1406879076,-0.2134608336,-0.2616994063,1004.8643644351,0.0915849708,0.1400966336,0.9957972651,-0.0128848979
1,0.7575757576,-0.0989504685,-0.1459571440,-0.2265406620,-0.2562218928,1004.8643644351,0.0987890737,0.1452431794,0.9951083956,-0.0144189711
1,0.8080808081,-0.1064628760,-0.1515971142,-0.2393380914,-0.2505222070,1004.8643644351,0.1062618754,0.1507387985,0.9943381788,-0.0161089937
1,0.8585858586,-0.1142697841,-0.1576217716,-0.2518427970,-0.2446361699,1004.8643644351,0.1140212652,0.1565938112,0.9934783093,-0.0179722338
1,0.9090909091,-0.1223909930,-0.1640459826,-0.2640463146,-0.2386016375,1004.8643644351,0.1220856613,0.1628188476,0.9925195672,-0.0200276623
1,0.9595959596,-0.1308470774,-0.1708855530,-0.2759421429,-0.2324584929,1004.8643644351,0.1304740256,0.1694247768,0.9914517278,-0.0222961260
1,1.0101010101,-0.1396594344,-0.1781572559,-0.2875258463,-0.2262486447,1004.8643644351,0.1392058730,0.1764226211,0.9902634624,-0.0248005363
1,1.0606060606,-0.1488503333,-0.1858788592,-0.2987951570,-0.2200160329,1004.8643644351,0.1483012768,0.1838234533,0.9889422285,-0.0275660721
1,1.0677451690,-0.1501813665,-0.1870077029,-0.3003627330,-0.2191358122,1004.8643644351,0.1496174600,0.1849027365,0.9887439586,-0.0279796175
1,1.1182502195,0.1413362327,-0.1717214735,0.2997727417,-0.0154449364,1006.0070219049,0.1583687713,0.1700091786,0.9900286502,0.0241897426
1,1.1687552700,0.1328284518,-0.1652576830,0.2987950747,-0.0233422322,1006.0070219049,0.1667967146,0.1638019717,0.9911912640,0.0218864310
1,1.2192603206,0.1246364933,-0.1592123445,0.2974080472,-0.0316490030,1006.0070219049,0.1749208652,0.1579773219,0.9922429218,0.0197923321
1,1.2697653711,0.1167396034,-0.1535705665,0.2955919772,-0.0403257605,1006.0070219049,0.1827602931,0.1525253142,0.9931936676,0.0178870744
1,1.3202704216,0.1091177561,-0.1483184129,0.2933291682,-0.0493333787,1006.0070219049,0.1903335734,0.1474362984,0.9940525624,0.0161520749
1,1.3707754721,0.1017516057,-0.1434428778,0.2906038898,-0.0586331284,1006.0070219049,0.1976588024,0.1427009583,0.9948277702,0.0145703706
1,1.4212805226,0.0946224403,-0.1389318615,0.2874023569,-0.0681867124,1006.0070219049,0.2047536153,0.1383103688,0.9955266360,0.0131264635
1,1.4717855731,0.0877121369,-0.1347741477,0.2837127069,-0.0779563037,1006.0070219049,0.2116352074,0.1342560430,0.9961557561,0.0118061766
1,1.5222906236,0.0810031170,-0.1309593811,0.2795249749,-0.0879045854,1006.0070219049,0.2183203576,0.1305299706,0.9967210410,0.0105965210
1,1.5727956741,0.0744783037,-0.1274780472,0.2748310669,-0.0979947934,1006.0070219049,0.2248254525,0.1271246491,0.9972277730,0.0094855736
1,1.6233007246,0.0681210800,-0.1243214530,0.2696247308,-0.1081907613,1006.0070219049,0.2311665134,0.1240331088,0.9976806563,0.0084623632
1,1.6738057751,0.0619152475,-0.1214817085,0.2639015251,-0.1184569674,1006.0070219049,0.2373592235,0.1212489329,0.9980838633,0.0075167653
1,1.7243108256,0.0558449862,-0.1189517106,0.2576587848,-0.1287585845,1006.0070219049,0.2434189561,0.1187662737,0.9984410740,0.0066394044
1,1.7748158761,0.0498948156,-0.1167251280,0.2508955855,-0.1390615330,1006.0070219049,0.2493608039,0.1165798650,0.9987555119,0.0058215626
1,1.8253209266,0.0440495555,-0.1147963872,0.2436127036,-0.1493325354,1006.0070219049,0.2551996084,0.1146850319,0.9990299752,0.0050550947
1,1.8758259771,0.0382942884,-0.1131606609,0.2358125750,-0.1595391756,1006.0070219049,0.2609499903,0.1130776987,0.9992668633,0.0043323479
1,1.9263310276,0.0326143221,-0.1118138569,0.2274992497,-0.1696499593,1006.0070219049,0.2666263795,0.1117543943,0.9994682001,0.0036460867
1,1.9768360781,0.0269951525,-0.1107526094,0.2186783434,-0.1796343792,1006.0070219049,0.2722430460,0.1107122570,0.9996356530,0.0029894205
1,2.0273411286,0.0214224275,-0.1099742713,0.2093569867,-0.1894629816,1006.0070219049,0.2778141310,0.1099490375,0.9997705486,0.0023557357
1,2.0778461791,0.0158819105,-0.1094769081,0.1995437693,-0.1991074373,1006.0070219049,0.2833536771,0.1094631014,0.9998738851,0.0017386294
1,2.1283512296,0.0103594447,-0.1092592937,0.1892486819,-0.2085406148,1006.0070219049,0.2888756605,0.1092534310,0.9999463414,0.0011318454
1,2.1788562801,0.0048409177,-0.1093209076,0.1784830537,-0.2177366564,1006.0070219049,0.2943940211,0.1093196267,0.9999882828,0.0005292115
1,2.2293613307,-0.0006877747,-0.1096619330,0.1672594858,-0.2266710571,1006.0070219049,0.2999226946,0.1096619071,0.9999997635,-0.0000754227
1,2.2798663812,-0.0062407636,-0.1102832576,0.1555917813,-0.2353207456,1006.0070219049,0.3054756431,0.1102811100,0.9999805265,-0.0006882473
1,2.3303714317,-0.0118322429,-0.1111864753,0.1434948704,-0.2436641678,1006.0070219049,0.3110668868,0.1111786922,0.9999299998,-0.0013155547
1,2.3808764822,-0.0174765048,-0.1123738892,0.1309847319,-0.2516813721,1006.0070219049,0.3167105351,0.1123567285,0.9998472898,-0.0019638028
1,2.4313815327,-0.0231879757,-0.1138485167,0.1180783099,-0.2593540966,1006.0070219049,0.3224208177,0.1138179110,0.9997311709,-0.0026396801
1,2.4818865832,-0.0289812527,-0.1156140964,0.1047934263,-0.2666658569,1006.0070219049,0.3282121159,0.1155655469,0.9995800729,-0.0033501723
1,2.5323916337,-0.0348711402,-0.1176750952,0.0911486888,-0.2736020358,1006.0070219049,0.3340989934,0.1176035562,0.9993920634,-0.0041026332
1,2.5828966842,-0.0408726866,-0.1200367187,0.0771633943,-0.2801499730,1006.0070219049,0.3400962273,0.1199364674,0.9991648280,-0.0049048573
1,2.6334017347,-0.0470012221,-0.1227049219,0.0628574277,-0.2862990552,1006.0070219049,0.3462188388,0.1225694122,0.9988956459,-0.0057651581
1,2.6839067852,-0.0532723971,-0.1256864220,0.0482511564,-0.2920408071,1006.0070219049,0.3524821232,0.1255081184,0.9985813614,-0.0066924505
1,2.7344118357,-0.0597022204,-0.1289887124,0.0333653201,-0.2973689809,1006.0070219049,0.3589016800,0.1287588999,0.9982183517,-0.0076963386
1,2.7849168862,-0.0663070995,-0.1326200785,0.0182209157,-0.3022796470,1006.0070219049,0.3654934421,0.1323286445,0.9978024896,-0.0087872104
1,2.8354219367,-0.0731038805,-0.1365896149,0.0028390783,-0.3067712827,1006.0070219049,0.3722737045,0.1362247979,0.9973291011,-0.0099763395
1,2.8859269872,-0.0801098899,-0.1409072438,-0.0127590431,-0.3108448622,1006.0070219049,0.3792591519,0.1404553428,0.9967929185,-0.0112759940
1,2.9364320377,-0.0873429764,-0.1455837349,-0.0285524131,-0.3145039446,1006.0070219049,0.3864668851,0.1450287736,0.9961880266,-0.0126995553
1,2.9869370882,-0.0948215546,-0.1506307267,-0.0445202436,-0.3177547628,1006.0070219049,0.3939144463,0.1499540639,0.9955078037,-0.0142616459
1,3.0374421387,-0.1025646492,-0.1560607490,-0.0606421305,-0.3206063119,1006.0070219049,0.4016198421,0.1552406272,0.9947448556,-0.0159782676
1,3.0879471892,-0.1105919408,-0.1618872463,-0.0768981957,-0.3230704390,1006.0070219049,0.4096015646,0.1608982676,0.9938909416,-0.0178669522
1,3.1384522397,-0.1189238125,-0.1681246026,-0.0932692332,-0.3251619332,1006.0070219049,0.4178786099,0.1669371206,0.9929368937,-0.0199469232
1,3.1889572902,-0.1275813985,-0.1747881666,-0.1097368604,-0.3268986181,1006.0070219049,0.4264704927,0.1733675804,0.9918725266,-0.0222392725
1,3.2394623408,-0.1365866326,-0.1818942778,-0.1262836734,-0.3283014478,1006.0070219049,0.4353972573,0.1802002124,0.9906865387,-0.0247671500
1,3.2899673913,-0.1459622998,-0.1894602929,-0.1428934076,-0.3293946060,1006.0070219049,0.4446794839,0.1874456484,0.9893664027,-0.0275559697
1,3.3121406374,-0.1502015668,-0.1929319686,-0.1502015668,-0.3297836581,1006.0070219049,0.4488723528,0.1907597352,0.9887409361,-0.0288698445
2,3.3121406374,-0.1002015668,-0.1000000000,-0.2002015668,-0.3000000000,999.0862133681,0.1000339745,0.0994984022,0.9949840220,-0.0100033974
2,3.3626456879,-0.1053934927,-0.1056438028,-0.2152386290,-0.2953923451,999.0862133681,0.1051984863,0.1050576112,0.9944512449,-0.0111135681
2,3.4131507384,-0.1108771762,-0.1115560065,-0.2300318465,-0.2903493104,999.0862133681,0.1106501331,0.1108709880,0.9938594207,-0.0123436870
2,3.4636557889,-0.1166665430,-0.1177513812,-0.2445600918,-0.2849053805,999.0862133681,0.1164020634,0.1169509279,0.9932021746,-0.0137065037
2,3.5141608394,-0.1227762819,-0.1242453737,-0.2588040360,-0.2790972976,999.0862133681,0.1224680591,0.1233101111,0.9924724553,-0.0152160898
2,3.5646658899,-0.1292218796,-0.1310541391,-0.2727462624,-0.2729640348,999.0862133681,0.1288625489,0.1299614705,0.9916624645,-0.0168879704
2,3.6151709404,-0.1360196570,-0.1381945740,-0.2863713784,-0.2665467723,999.0862133681,0.1356006203,0.1369181509,0.9907635802,-0.0187392700
2,3.6656759909,-0.1431868082,-0.1456843503,-0.2996661265,-0.2598888774,999.0862133681,0.1426980291,0.1441934562,0.9897662716,-0.0207888697
2,3.7161810414,-0.1507414398,-0.1535419483,-0.3126194946,-0.2530358907,999.0862133681,0.1501712055,0.1518007836,0.9886600068,-0.0230575795
2,3.7666860920,-0.1587026130,-0.1617866908,-0.3252228249,-0.2460355177,999.0862133681,0.1580372570,0.1597535417,0.9874331498,-0.0255683248
2,3.8171911425,-0.1670903869,-0.1704387774,-0.3374699242,-0.2389376287,999.0862133681,0.1663139666,0.1680650509,0.9860728495,-0.0283463491
2,3.8472587845,-0.1722951689,-0.1757917793,-0.3445903378,-0.2346869582,999.0862133681,0.1714439850,0.1731889832,0.9851938693,-0.0301384432
2,3.8977638350,0.1641439496,-0.1574172427,0.3438893940,-0.0181053119,1000.3865885200,0.1794801228,0.1553013349,0.9865586022,0.0257232127
2,3.9482688855,0.1563877570,-0.1497925349,0.3427544865,-0.0269028376,1000.3865885200,0.1871368998,0.1479645173,0.9877963374,0.0233303476
2,3.9987739360,0.1490070260,-0.1425459093,0.3411656706,-0.0360725228,1000.3865885200,0.1944317349,0.1409663550,0.9889189786,0.0211618290
2,4.0492789865,0.1419831169,-0.1356594772,0.3391052925,-0.0455692074,1000.3865885200,0.2013814169,0.1342943792,0.9899373189,0.0191967050
2,4.0997840370,0.1352982722,-0.1291161870,0.3365579687,-0.0553481520,1000.3865885200,0.2080021066,0.1279362126,0.9908611426,0.0174159483
2,4.1502890875,0.1289355750,-0.1228997919,0.3335105641,-0.0653650690,1000.3865885200,0.2143093439,0.1218796398,0.9916993178,0.0158022864
2,4.2007941380,0.1228789094,-0.1169948192,0.3299521679,-0.0755761550,1000.3865885200,0.2203180566,0.1161126644,0.9924598815,0.0143400448
2,4.2512991885,0.1171129221,-0.1113865385,0.3258740692,-0.0859381255,1000.3865885200,0.2260425735,0.1106235537,0.9931501162,0.0130150043
2,4.3018042390,0.1116229854,-0.1060609327,0.3212697287,-0.0964082522,1000.3865885200,0.2314966381,0.1054008752,0.9937766204,0.0118142685
2,4.3523092895,0.1063951626,-0.1010046675,0.3161347508,-0.1069444011,1000.3865885200,0.2366934248,0.1004335236,0.9943453719,0.0107261447
2,4.4028143400,0.1014161732,-0.0962050638,0.3104668515,-0.1175050744,1000.3865885200,0.2416455556,0.0957107416,0.9948617861,0.0097400329
2,4.4533193905,0.0966733617,-0.0916500698,0.3042658260,-0.1280494536,1000.3865885200,0.2463651186,0.0912221344,0.9953307687,0.0088463261
2,4.5038244410,0.0921546655,-0.0873282340,0.2975335129,-0.1385374462,1000.3865885200,0.2508636860,0.0869576796,0.9957567631,0.0080363182
2,4.5543294916,0.0878485861,-0.0832286802,0.2902737563,-0.1489297341,1000.3865885200,0.2551523336,0.0829077333,0.9961437939,0.0073021212
2,4.6048345421,0.0837441602,-0.0793410820,0.2824923652,-0.1591878250,1000.3865885200,0.2592416596,0.0790630317,0.9964955066,0.0066365888
2,4.6553395926,0.0798309324,-0.0756556394,0.2741970709,-0.1692741071,1000.3865885200,0.2631418040,0.0754146916,0.9968152030,0.0060332472
2,4.7058446431,0.0760989299,-0.0721630560,0.2653974809,-0.1791519054,1000.3865885200,0.2668624676,0.0719542070,0.9971058735,0.0054862326
2,4.7563496936,0.0725386367,-0.0688545168,0.2561050299,-0.1887855415,1000.3865885200,0.2704129311,0.0686734450,0.9973702265,0.0049902338
2,4.8068547441,0.0691409707,-0.0657216675,0.2463329282,-0.1981403953,1000.3865885200,0.2738020739,0.0655646397,0.9976107151,0.0045404403
2,4.8573597946,0.0658972602,-0.0627565944,0.2360961065,-0.2071829689,1000.3865885200,0.2770383920,0.0626203851,0.9978295611,0.0041324953
2,4.9078648451,0.0627992226,-0.0599518052,0.2254111575,-0.2158809524,1000.3865885200,0.2801300166,0.0598336268,0.9980287768,0.0037624526
2,4.9583698956,0.0598389434,-0.0573002107,0.2142962744,-0.2242032912,1000.3865885200,0.2830847310,0.0571976539,0.9982101846,0.0034267382
2,5.0088749461,0.0570088565,-0.0547951075,0.2027711857,-0.2321202542,1000.3865885200,0.2859099883,0.0547060893,0.9983754352,0.0031221146
2,5.0593799966,0.0543017247,-0.0524301613,0.1908570865,-0.2396035027,1000.3865885200,0.2886129277,0.0523528805,0.9985260236,0.0028456492
2,5.1098850471,0.0517106220,-0.0501993912,0.1785765666,-0.2466261586,1000.3865885200,0.2912003905,0.0501322898,0.9986633037,0.0025946850
2,5.1603900976,0.0492289155,-0.0480971546,0.1659535350,-0.2531628729,1000.3865885200,0.2936789363,0.0480388850,0.9987885016,0.0023668145
2,5.2108951481,0.0468502494,-0.0461181335,0.1530131409,-0.2591898917,1000.3865885200,0.2960548577,0.0460675293,0.9989027278,0.0021598557
2,5.2614001986,0.0445685283,-0.0442573202,0.1397816915,-0.2646851214,1000.3865885200,0.2983341950,0.0442133721,0.9990069875,0.0019718307
2,5.3119052491,0.0423779024,-0.0425100054,0.1262865667,-0.2696281895,1000.3865885200,0.3005227508,0.0424718396,0.9991021911,0.0018009457
2,5.3624102996,0.0402727522,-0.0408717658,0.1125561306,-0.2740005038,1000.3865885200,0.3026261032,0.0408386254,0.9991891623,0.0016455736
2,5.4129153501,0.0382476749,-0.0393384526,0.0986196400,-0.2777853056,1000.3865885200,0.3046496197,0.0393096823,0.9992686468,0.0015042375
2,5.4634204006,0.0362974703,-0.0379061816,0.0845071511,-0.2809677196,1000.3865885200,0.3065984695,0.0378812135,0.9993413191,0.0013755964
2,5.5139254511,0.0344171279,-0.0365713224,0.0702494226,-0.2835347970,1000.3865885200,0.3084776364,0.0365496644,0.9994077891,0.0012584314
2,5.5644305017,0.0326018145,-0.0353304896,0.0558778178,-0.2854755537,1000.3865885200,0.3102919305,0.0353117152,0.9994686079,0.0011516340
2,5.6149355522,0.0308468618,-0.0341805340,0.0414242046,-0.2867810007,1000.3865885200,0.3120459999,0.0341642734,0.9995242733,0.0010541950
2,5.6566803155,0.0294386604,-0.0332965578,0.0294386604,-0.2873754218,1000.3865885200,0.3134535614,0.0332821309,0.9995667139,0.0009800645
3,5.6566803155,0.0794386604,-0.1000000000,-0.0205613396,-0.3000000000,1002.5668767571,-0.0793551372,0.0996846409,0.9968464085,0.0079355137
3,5.7071853660,0.0744757604,-0.0965726468,-0.0355929751,-0.2951692380,1002.5668767571,-0.0744069312,0.0963049438,0.9972279622,0.0071856743
3,5.7576904165,0.0696796960,-0.0933919229,-0.0503680034,-0.2898389533,1002.5668767571,-0.0696233241,0.0931652936,0.9975733521,0.0065022561
3,5.8081954670,0.0650382166,-0.0904497863,-0.0648613061,-0.2840138827,1002.5668767571,-0.0649923747,0.0902585538,0.9978857606,0.0058785464
3,5.8587005175,0.0605394630,-0.0877387881,-0.0790480601,-0.2777009568,1002.5668767571,-0.0605024900,0.0875780547,0.9981680463,0.0053084151
3,5.9092055681,0.0561719375,-0.0852520553,-0.0929038458,-0.2709092187,1002.5668767571,-0.0561424024,0.0851175934,0.9984227715,0.0047862552
3,5.9597106186,0.0519244754,-0.0829832756,-0.1064047521,-0.2636497386,1002.5668767571,-0.0519011458,0.0828714330,0.9986522273,0.0043069271
3,6.0102156691,0.0477862166,-0.0809266822,-0.1195274761,-0.2559355278,1002.5668767571,-0.0477680319,0.0808343009,0.9988584560,0.0038657083
3,6.0607207196,0.0437465793,-0.0790770412,-0.1322494195,-0.2477814499,1002.5668767571,-0.0437326272,0.0790013859,0.9990432710,0.0034582468
3,6.1112257701,0.0397952323,-0.0774296390,-0.1445487792,-0.2392041317,1002.5668767571,-0.0397847294,0.0773683360,0.9992082742,0.0030805172
3,6.1617308206,0.0359220700,-0.0759802716,-0.1564046349,-0.2302218724,1002.5668767571,-0.0359143449,0.0759312546,0.9993548718,0.0027287817
3,6.2122358711,0.0321171861,-0.0747252348,-0.1677970305,-0.2208545534,1002.5668767571,-0.0321116648,0.0746866981,0.9994842875,0.0023995517
3,6.2627409216,0.0283708493,-0.0736613156,-0.1787070522,-0.2111235478,1002.5668767571,-0.0283670434,0.0736316724,0.9995975745,0.0020895537
3,6.3132459721,0.0246734779,-0.0727857848,-0.1891169014,-0.2010516302,1002.5668767571,-0.0246709745,0.0727636306,0.9996956252,0.0017956962
3,6.3637510226,0.0210156164,-0.0720963904,-0.1990099632,-0.1906628886,1002.5668767571,-0.0210140695,0.0720804700,0.9997791801,0.0015150386
3,6.4142560731,0.0173879109,-0.0715913526,-0.2083708708,-0.1799826363,1002.5668767571,-0.0173870347,0.0715805304,0.9998488341,0.0012447613
3,6.4647611236,0.0137810854,-0.0712693597,-0.2171855647,-0.1690373266,1002.5668767571,-0.0137806492,0.0712625921,0.9999050423,0.0009821380
3,6.5152661741,0.0101859186,-0.0711295649,-0.2254413485,-0.1578544692,1002.5668767571,-0.0101857425,0.0711258750,0.9999481240,0.0007245074
3,6.5657712246,0.0065932202,-0.0711715846,-0.2331269404,-0.1464625482,1002.5668767571,-0.0065931725,0.0711700376,0.9999782648,0.0004692465
3,6.6162762751,0.0029938077,-0.0713954972,-0.2402325199,-0.1348909437,1002.5668767571,-0.0029938033,0.0713951772,0.9999955186,0.0002137441
3,6.6667813256,-0.0006215172,-0.0718018437,-0.2467497713,-0.1231698546,1002.5668767571,0.0006215171,0.0718018298,0.9999998069,-0.0000446261
3,6.7172863761,-0.0042619917,-0.0723916291,-0.2526719233,-0.1113302246,1002.5668767571,0.0042619788,0.0723909716,0.9999909177,-0.0003085316
3,6.7677914266,-0.0079369156,-0.0731663244,-0.2579937848,-0.0994036711,1002.5668767571,0.0079368323,0.0731640198,0.9999685029,-0.0005807088
3,6.8182964771,-0.0116556749,-0.0741278706,-0.2627117770,-0.0874224151,1002.5668767571,0.0116554110,0.0741228354,0.9999320734,-0.0008639908
3,6.8688015276,-0.0154277653,-0.0752786832,-0.2668239621,-0.0754192152,1002.5668767571,0.0154271533,0.0752697246,0.9998809944,-0.0011613358
3,6.9193065782,-0.0192628170,-0.0766216580,-0.2703300693,-0.0634273022,1002.5668767571,0.0192616258,0.0766074429,0.9998144777,-0.0014758577
3,6.9698116287,-0.0231706185,-0.0781601777,-0.2732315165,-0.0514803166,1002.5668767571,0.0231685452,0.0781391974,0.9997315732,-0.0018108576
3,7.0203166792,-0.0271611415,-0.0798981205,-0.2755314297,-0.0396122476,1002.5668767571,0.0271578020,0.0798686507,0.9996311589,-0.0021698573
3,7.0708217297,-0.0312445665,-0.0818398688,-0.2772346591,-0.0278573727,1002.5668767571,0.0312394831,0.0817999250,0.9995119282,-0.0025566352
3,7.1213267802,-0.0354313081,-0.0839903197,-0.2783477922,-0.0162502001,1002.5668767571,0.0354238953,0.0839376054,0.9993723769,-0.0029752643
3,7.1718318307,-0.0397320417,-0.0863548967,-0.2788791638,-0.0048254103,1002.5668767571,0.0397215888,0.0862867442,0.9992107863,-0.0034301537
3,7.2223368812,-0.0441577298,-0.0889395620,-0.2788388636,0.0063822007,1002.5668767571,0.0441433807,0.0888528642,0.9990252059,-0.0039260929
3,7.2728419317,-0.0487196504,-0.0917508308,-0.2782387401,0.0173377782,1002.5668767571,0.0487003791,0.0916419622,0.9988134326,-0.0044683002
3,7.3233469822,-0.0534294243,-0.0947957860,-0.2770924027,0.0280064657,1002.5668767571,0.0534040071,0.0946605113,0.9985729878,-0.0050624748
3,7.3738520327,-0.0582990451,-0.0980820951,-0.2754152199,0.0383534615,1002.5668767571,0.0582660265,0.0979154626,0.9983010919,-0.0057148539
3,7.4243570832,-0.0633409087,-0.1016180269,-0.2732243154,0.0483440761,1002.5668767571,0.0632985625,0.1014142457,0.9979946352,-0.0064322750
3,7.4748621337,-0.0685678440,-0.1054124711,-0.2705385608,0.0579437897,1002.5668767571,0.0685141275,0.1051647672,0.9976501463,-0.0072222435
3,7.5253671842,-0.0739931452,-0.1094749578,-0.2673785656,0.0671183108,1002.5668767571,0.0739256451,0.1091754076,0.9972637560,-0.0080930069
3,7.5758722347,-0.0796306043,-0.1138156789,-0.2637666643,0.0758336347,1002.5668767571,0.0795464742,0.1134550150,0.9968311584,-0.0090536360
3,7.6263772852,-0.0854945452,-0.1184455101,-0.2597269000,0.0840561032,1002.5668767571,0.0853904321,0.1180128958,0.9963475669,-0.0101141133
3,7.6768823357,-0.0915998590,-0.1233760351,-0.2552850061,0.0917524645,1002.5668767571,0.0914718174,0.1228588014,0.9958076655,-0.0112854302
3,7.7273873862,-0.0979620400,-0.1286195697,-0.2504683836,0.0988899334,1002.5668767571,0.0978054321,0.1280029103,0.9952055554,-0.0125796926
3,7.7778924367,-0.1045972239,-0.1341891880,-0.2453060763,0.1054362516,1002.5668767571,0.1044066025,0.1334558033,0.9945346959,-0.0140102372
3,7.8283974872,-0.1115222260,-0.1400987490,-0.2398287427,0.1113597474,1002.5668767571,0.1112911988,0.1392284330,0.9937878391,-0.0155917577
3,7.8704670905,-0.1175244722,-0.1452913534,-0.2350489444,0.1157960303,1002.5668767571,0.1172541176,0.1442891255,0.9931019444,-0.0170360094
3,7.9209721410,0.1105241218,-0.1359838734,0.2346984288,-0.0100555194,1004.1008837697,0.1242089955,0.1351541575,0.9938984242,0.0149989179
3,7.9714771915,0.1037829168,-0.1310243196,0.2340274224,-0.0165713150,1004.1008837697,0.1309115239,0.1303193282,0.9946193852,0.0135736886
3,8.0219822420,0.0972837394,-0.1263975913,0.2330192634,-0.0234016539,1004.1008837697,0.1373778742,0.1257999415,0.9952716679,0.0122770437
3,8.0724872925,0.0910100750,-0.1220921438,0.2316588383,-0.0305159713,1004.1008837697,0.1436237451,0.1215868583,0.9958614409,0.0110962822
3,8.1229923431,0.0849459724,-0.1180972170,0.2299325722,-0.0378839251,1004.1008837697,0.1496643851,0.1176713891,0.9963942599,0.0100198226
3,8.1734973936,0.0790760043,-0.1144028127,0.2278284159,-0.0454754315,1004.1008837697,0.1555146157,0.1140453178,0.9968751216,0.0090370923
