cycle,time,q1,u1,q2,u2,total_energy,hip_x,hip_vx,hip_y,hip_vy
8,24.6065184805,0.1347623290,-0.1525486629,0.3622205889,-0.0732040193,1003.7612764295,0.2384734396,0.1511655486,0.9909332914,0.0204956449
8,24.6570235310,0.1272150175,-0.1463879493,0.3582434053,-0.0843333061,1003.7612764295,0.2459560773,0.1452049995,0.9919190767,0.0185725555
8,24.7075285815,0.1199694218,-0.1405982562,0.3536983436,-0.0956841500,1003.7612764295,0.2531463893,0.1395876776,0.9928122960,0.0168270593
8,24.7580336320,0.1130071694,-0.1351652300,0.3485753966,-0.1072098385,1003.7612764295,0.2600614439,0.1343030762,0.9936214823,0.0152421497
8,24.8085386825,0.1063105915,-0.1300753701,0.3428668986,-0.1188643554,1003.7612764295,0.2667177863,0.1293410100,0.9943543493,0.0138023563
8,24.8590437330,0.0998626798,-0.1253160037,0.3365674899,-0.1306024181,1003.7612764295,0.2731314567,0.1246916624,0.9950178650,0.0124936022
8,24.9095487835,0.0936470457,-0.1208752596,0.3296740784,-0.1423795191,1003.7612764295,0.2793180097,0.1203456228,0.9956183190,0.0113030732
8,24.9600538340,0.0876478807,-0.1167420450,0.3221857991,-0.1541519704,1003.7612764295,0.2852925351,0.1162939169,0.9961613828,0.0102190970
8,25.0105588846,0.0818499172,-0.1129060214,0.3141039720,-0.1658769531,1003.7612764295,0.2910696815,0.1125280306,0.9966521652,0.0092310334
8,25.0610639351,0.0762383910,-0.1093575835,0.3054320564,-0.1775125692,1003.7612764295,0.2966636791,0.1090399283,0.9970952612,0.0083291721
8,25.1115689856,0.0707990052,-0.1060878384,0.2961756034,-0.1890178995,1003.7612764295,0.3020883649,0.1058220669,0.9974947971,0.0075046403
8,25.1620740361,0.0655178944,-0.1030885857,0.2863422046,-0.2003530649,1003.7612764295,0.3073572074,0.1028674061,0.9978544704,0.0067493160
8,25.2125790866,0.0603815901,-0.1003522998,0.2759414382,-0.2114792916,1003.7612764295,0.3124833327,0.1001694163,0.9981775856,0.0060557500
8,25.2630841371,0.0553769874,-0.0978721125,0.2649848111,-0.2223589816,1003.7612764295,0.3174795498,0.0977220830,0.9984670864,0.0054170931
8,25.3135891876,0.0504913118,-0.0956417980,0.2534856981,-0.2329557858,1003.7612764295,0.3223583772,0.0955199107,0.9987255845,0.0048270283
8,25.3640942381,0.0457120877,-0.0936557581,0.2414592764,-0.2432346827,1003.7612764295,0.3271320689,0.0935579238,0.9989553844,0.0042797094
8,25.4145992886,0.0410271061,-0.0919090090,0.2289224570,-0.2531620583,1003.7612764295,0.3318126408,0.0918316681,0.9991585063,0.0037697029
8,25.4651043391,0.0364243950,-0.0903971702,0.2158938109,-0.2627057910,1003.7612764295,0.3364118970,0.0903372102,0.9993367051,0.0032919342
8,25.5156093896,0.0318921882,-0.0891164535,0.2023934922,-0.2718353376,1003.7612764295,0.3409414561,0.0890711366,0.9994914873,0.0028416369
8,25.5661144401,0.0274188964,-0.0880636541,0.1884431559,-0.2805218213,1003.7612764295,0.3454127773,0.0880305532,0.9996241256,0.0024143057
8,25.6166194906,0.0229930772,-0.0872361427,0.1740658713,-0.2887381214,1003.7612764295,0.3498371870,0.0872130837,0.9997356708,0.0020056506
8,25.6671245411,0.0186034070,-0.0866318592,0.1592860313,-0.2964589625,1003.7612764295,0.3542259042,0.0866168686,0.9998269616,0.0016115548
8,25.7176295916,0.0142386518,-0.0862493070,0.1441292567,-0.3036610039,1003.7612764295,0.3585900675,0.0862405641,0.9998986321,0.0012280324
8,25.7681346421,0.0098876391,-0.0860875495,0.1286222967,-0.3103229270,1003.7612764295,0.3629407603,0.0860833413,0.9999511177,0.0008511887
8,25.8186396926,0.0055392294,-0.0861462074,0.1127929240,-0.3164255210,1003.7612764295,0.3672890372,0.0861448858,0.9999846585,0.0004771812
8,25.8691447431,0.0011822886,-0.0864254574,0.0966698270,-0.3219517657,1003.7612764295,0.3716459499,0.0864253970,0.9999993011,0.0001021798
8,25.9196497936,-0.0031943405,-0.0869260324,0.0802824962,-0.3268869095,1003.7612764295,0.3760225733,0.0869255889,0.9999948981,-0.0002776709
8,25.9701548441,-0.0076018661,-0.0876492224,0.0636611087,-0.3312185435,1003.7612764295,0.3804300312,0.0876466898,0.9999711060,-0.0006662912
8,26.0206598947,-0.0120515759,-0.0885968779,0.0468364074,-0.3349366699,1003.7612764295,0.3848795224,0.0885904441,0.9999273806,-0.0010677062
8,26.0711649452,-0.0165548649,-0.0897714137,0.0298395783,-0.3380337638,1003.7612764295,0.3893823470,0.0897591124,0.9998629714,-0.0014860857
8,26.1216699957,-0.0211232649,-0.0911758141,0.0127021235,-0.3405048289,1003.7612764295,0.3939499323,0.0911554738,0.9997769121,-0.0019257877
8,26.1721750462,-0.0257684725,-0.0928136400,-0.0045442674,-0.3423474452,1003.7612764295,0.3985938591,0.0927828269,0.9996680113,-0.0023914011
8,26.2226800967,-0.0305023792,-0.0946890371,-0.0218678484,-0.3435618098,1003.7612764295,0.4033258878,0.0946449914,0.9995348385,-0.0028877931
8,26.2574368304,-0.0338179956,-0.0961200994,-0.0338179956,-0.3440339437,1003.7612764295,0.4066397882,0.0960651405,0.9994282261,-0.0032499695
9,26.2574368304,0.0161820044,-0.1000000000,-0.0838179956,-0.3000000000,1005.0232511572,-0.0161812981,0.0999869074,0.9998690742,0.0016181298
9,26.3079418809,0.0111383975,-0.0997694088,-0.0988504617,-0.2952033038,1005.0232511572,-0.0111381672,0.0997632199,0.9999379687,0.0011112484
9,26.3584469314,0.0060999888,-0.0997941084,-0.1136283057,-0.2899192727,1005.0232511572,-0.0060999510,0.0997922518,0.9999813951,0.0006087392
9,26.4089519819,0.0010538864,-0.1000741386,-0.1281272822,-0.2841628120,1005.0232511572,-0.0010538862,0.1000740831,0.9999994447,0.0001054668
9,26.4594570324,-0.0040128196,-0.1006101821,-0.1423239516,-0.2779509130,1005.0232511572,0.0040128089,0.1006093721,0.9999919487,-0.0004037294
9,26.5099620829,-0.0091130902,-0.1014035664,-0.1561957836,-0.2713025859,1005.0232511572,0.0091129641,0.1013993557,0.9999584761,-0.0009240871
9,26.5604671334,-0.0142599694,-0.1024562672,-0.1697212577,-0.2642387911,1005.0232511572,0.0142594861,0.1024458503,0.9998983284,-0.0014609737
9,26.6109721839,-0.0194666176,-0.1037709133,-0.1828799597,-0.2567823685,1005.0232511572,0.0194653881,0.1037512520,0.9998105314,-0.0020199411
9,26.6614772344,-0.0247463446,-0.1053507926,-0.1956526748,-0.2489579662,1005.0232511572,0.0247438190,0.1053185368,0.9996938248,-0.0026067809
9,26.7119822849,-0.0301126432,-0.1071998603,-0.2080214773,-0.2407919688,1005.0232511572,0.0301080925,0.1071512611,0.9995466486,-0.0032275833
9,26.7624873354,-0.0355792227,-0.1093227475,-0.2199698164,-0.2323124255,1005.0232511572,0.0355717167,0.1092535600,0.9993671262,-0.0038887978
9,26.8129923859,-0.0411600439,-0.1117247724,-0.2314825985,-0.2235489801,1005.0232511572,0.0411484230,0.1116301465,0.9991530450,-0.0045972982
9,26.8634974364,-0.0468693534,-0.1144119521,-0.2425462659,-0.2145328016,1005.0232511572,0.0468521954,0.1142863087,0.9989018329,-0.0053604511
9,26.9140024869,-0.0527217202,-0.1173910163,-0.2531488722,-0.2052965173,1005.0232511572,0.0526972995,0.1172279052,0.9986105320,-0.0061861895
9,26.9645075374,-0.0587320709,-0.1206694220,-0.2632801544,-0.1958741479,1005.0232511572,0.0586983111,0.1204613598,0.9982757677,-0.0070830913
9,27.0150125880,-0.0649157277,-0.1242553701,-0.2729316014,-0.1863010466,1005.0232511572,0.0648701443,0.1239936527,0.9978937140,-0.0080604638
9,27.0655176385,-0.0712884463,-0.1281578230,-0.2820965203,-0.1766138401,1005.0232511572,0.0712280798,0.1278323092,0.9974600547,-0.0091284356
9,27.1160226890,-0.0778664543,-0.1323865238,-0.2907700987,-0.1668503741,1005.0232511572,0.0777877917,0.1319853845,0.9969699391,-0.0102980553
9,27.1665277395,-0.0846664918,-0.1369520162,-0.2989494658,-0.1570496629,1005.0232511572,0.0845653740,0.1364614449,0.9964179332,-0.0115813985
9,27.2170327900,-0.0917058521,-0.1418656666,-0.3066337491,-0.1472518421,1005.0232511572,0.0915773656,0.1412695420,0.9957979645,-0.0129916840
9,27.2675378405,-0.0990024235,-0.1471396868,-0.3138241311,-0.1374981267,1005.0232511572,0.0988407744,0.1464191822,0.9951032616,-0.0145434006
9,27.3180428910,-0.1065747332,-0.1527871575,-0.3205239021,-0.1278307728,1005.0232511572,0.1063730987,0.1519202870,0.9943262864,-0.0162524434
9,27.3685479415,-0.1144419915,-0.1588220539,-0.3267385121,-0.1182930443,1005.0232511572,0.1141923478,0.1577831447,0.9934586593,-0.0181362632
9,27.4190529920,-0.1226241375,-0.1652592705,-0.3324756210,-0.1089291846,1005.0232511572,0.1223170585,0.1640183513,0.9924910766,-0.0202140279
9,27.4695580425,-0.1311418863,-0.1721146485,-0.3377451475,-0.0997843922,1005.0232511572,0.1307663088,0.1706367379,0.9914132198,-0.0225067973
9,27.5200630930,-0.1400167778,-0.1794050024,-0.3425593167,-0.0909048022,1005.0232511572,0.1395597282,0.1776492831,0.9902136549,-0.0250377134
9,27.5705681435,-0.1492712259,-0.1871481471,-0.3469327072,-0.0823374726,1005.0232511572,0.1487175021,0.1850670077,0.9888797220,-0.0278322050
9,27.6210731940,-0.1589285704,-0.1953629259,-0.3508822972,-0.0741303764,1005.0232511572,0.1582603708,0.1929008480,0.9873974149,-0.0309182091
9,27.6715782445,-0.1690131291,-0.2040692368,-0.3544275110,-0.0663323996,1005.0232511572,0.1682096219,0.2011615049,0.9857512481,-0.0343264092
9,27.7179628174,-0.1786729949,-0.2125162149,-0.3573459897,-0.0595737030,1005.0232511572,0.1777238505,0.2091330417,0.9840803996,-0.0377692000
9,27.7684678679,0.1688307131,-0.1907692052,0.3564995979,-0.0210314108,1005.4594729675,0.1874178987,0.1880568326,0.9857819158,0.0320549118
9,27.8189729184,0.1593952886,-0.1829520850,0.3552129545,-0.0300013042,1005.4594729675,0.1967265112,0.1806328827,0.9873234444,0.0290383726
9,27.8694779689,0.1503429347,-0.1755965297,0.3534613188,-0.0394371702,1005.4594729675,0.2056704935,0.1736157608,0.9887197723,0.0263003579
9,27.9199830194,0.1416507977,-0.1686845906,0.3512223552,-0.0492916307,1005.4594729675,0.2142701311,0.1669950946,0.9899842896,0.0238144806
9,27.9704880699,0.1332969045,-0.1621993361,0.3484761084,-0.0595178225,1005.4594729675,0.2225451841,0.1607604844,0.9911291142,0.0215567000
9,28.0209931204,0.1252601120,-0.1561248252,0.3452049760,-0.0700694224,1005.4594729675,0.2305148894,0.1549016191,0.9921652043,0.0195051134
9,28.0714981709,0.1175200579,-0.1504460803,0.3413936813,-0.0809006760,1005.4594729675,0.2381979673,0.1494083727,0.9931024620,0.0176397629
9,28.1220032214,0.1100571124,-0.1451490615,0.3370292431,-0.0919664281,1005.4594729675,0.2456126332,0.1442708845,0.9939498266,0.0159424570
9,28.1725082719,0.1028523317,-0.1402206410,0.3321009452,-0.1032221575,1005.4594729675,0.2527766125,0.1394796254,0.9947153601,0.0143966059
9,28.2230133224,0.0958874125,-0.1356485789,0.3266003029,-0.1146240132,1005.4594729675,0.2597071589,0.1350254532,0.9954063234,0.0129870685
9,28.2735183729,0.0891446477,-0.1314214990,0.3205210287,-0.1261288549,1005.4594729675,0.2664210751,0.1308996567,0.9960292465,0.0117000126
9,28.3240234234,0.0826068836,-0.1275288673,0.3138589948,-0.1376942962,1005.4594729675,0.2729347356,0.1270939927,0.9965899912,0.0105227850
9,28.3745284739,0.0762574775,-0.1239609698,0.3066121943,-0.1492787515,1005.4594729675,0.2792641109,0.1236007153,0.9970938073,0.0094437917
9,28.4250335245,0.0700802571,-0.1207088933,0.2987806992,-0.1608414870,1005.4594729675,0.2854247934,0.1204125993,0.9975453836,0.0084523877
9,28.4755385750,0.0640594805,-0.1177645065,0.2903666162,-0.1723426749,1005.4594729675,0.2914320242,0.1175229589,0.9979488930,0.0075387746
9,28.5260436255,0.0581797969,-0.1151204429,0.2813740392,-0.1837434523,1005.4594729675,0.2973007207,0.1149256629,0.9983080330,0.0066939061
9,28.5765486760,0.0524262088,-0.1127700845,0.2718089995,-0.1950059844,1005.4594729675,0.3030455047,0.1126151453,0.9986260611,0.0059094001
9,28.6270537265,0.0467840342,-0.1107075479,0.2616794116,-0.2060935309,1005.4594729675,0.3086807314,0.1105864147,0.9989058267,0.0051774565
9,28.6775587770,0.0412388700,-0.1089276711,0.2509950165,-0.2169705183,1005.4594729675,0.3142205189,0.1088350606,0.9991497983,0.0044907809
9,28.7280638275,0.0357765559,-0.1074260017,0.2397673211,-0.2276026144,1005.4594729675,0.3196787768,0.1073572584,0.9993600873,0.0038425125
9,28.7785688780,0.0303831386,-0.1061987873,0.2280095327,-0.2379568081,1005.4594729675,0.3250692369,0.1061497732,0.9995384679,0.0032261561
9,28.8290739285,0.0250448371,-0.1052429667,0.2157364913,-0.2480014923,1005.4594729675,0.3304054821,0.1052099619,0.9996863945,0.0026355174
9,28.8795789790,0.0197480074,-0.1045561625,0.2029645955,-0.2577065502,1005.4594729675,0.3357009772,0.1045357756,0.9998050144,0.0020646417
9,28.9300840295,0.0144791087,-0.1041366760,0.1897117256,-0.2670434442,1005.4594729675,0.3409690983,0.1041257603,0.9998951795,0.0015077536
9,28.9805890800,0.0092246686,-0.1039834825,0.1759971615,-0.2759853080,1005.4594729675,0.3462231633,0.1039790583,0.9999574530,0.0009591996
9,29.0310941305,0.0039712498,-0.1040962293,0.1618414957,-0.2845070393,1005.4594729675,0.3514764617,0.1040954084,0.9999921146,0.0004133910
9,29.0815991810,-0.0012945841,-0.1044752338,0.1472665421,-0.2925853953,1005.4594729675,0.3567422848,0.1044751463,0.9999991620,-0.0001352519
9,29.1321042315,-0.0065863028,-0.1051214847,0.1322952392,-0.3001990874,1005.4594729675,0.3620339563,0.1051192047,0.9999783104,-0.0006923569
9,29.1826092820,-0.0119174426,-0.1060366432,0.1169515496,-0.3073288763,1005.4594729675,0.3673648616,0.1060291134,0.9999289881,-0.0012636557
9,29.2331143325,-0.0173016409,-0.1072230468,0.1012603539,-0.3139576671,1005.4594729675,0.3727484788,0.1072069988,0.9998503303,-0.0018550421
9,29.2836193830,-0.0227526702,-0.1086837141,0.0852473397,-0.3200706014,1005.4594729675,0.3781984083,0.1086555834,0.9997411692,-0.0024726314
9,29.3341244335,-0.0282844730,-0.1104223512,0.0689388869,-0.3256551487,1005.4594729675,0.3837284030,0.1103781846,0.9996000210,-0.0031228216
9,29.3846294841,-0.0339111964,-0.1124433597,0.0523619474,-0.3307011939,1005.4594729675,0.3893523984,0.1123787127,0.9994250705,-0.0038123581
9,29.4351345346,-0.0396472275,-0.1147518465,0.0355439212,-0.3352011224,1005.4594729675,0.3950845424,0.1146616690,0.9992141516,-0.0045484007
9,29.4856395851,-0.0455072293,-0.1173536345,0.0185125282,-0.3391499006,1005.4594729675,0.4009392252,0.1172321411,0.9989647247,-0.0053385957
9,29.5361446356,-0.0515061776,-0.1202552750,0.0012956757,-0.3425451524,1005.4594729675,0.4069311083,0.1200957985,0.9986738501,-0.0061911513
9,29.5866496861,-0.0576593972,-0.1234640626,-0.0160786779,-0.3453872309,1005.4594729675,0.4130751545,0.1232588848,0.9983381574,-0.0071149195
9,29.6371547366,-0.0639826009,-0.1269880498,-0.0335826622,-0.3476792857,1005.4594729675,0.4193866559,0.1267282083,0.9979538116,-0.0081194832
9,29.6876597871,-0.0704919275,-0.1308360647,-0.0511886376,-0.3494273251,1005.4594729675,0.4258812627,0.1305111297,0.9975164727,-0.0092152500
9,29.7381648376,-0.0772039816,-0.1350177291,-0.0688693416,-0.3506402733,1005.4594729675,0.4325750104,0.1346155454,0.9970212526,-0.0104135542
9,29.7770706361,-0.0825235003,-0.1384730594,-0.0825235003,-0.3512171642,1005.4594729675,0.4378775673,0.1380018173,0.9965968679,-0.0114143158
10,29.7770706361,-0.0325235003,-0.1000000000,-0.1325235003,-0.3000000000,1004.1861236230,0.0325177668,0.0999471158,0.9994711576,-0.0032517767
10,29.8275756866,-0.0376292832,-0.1022320586,-0.1475571746,-0.2952533269,1004.1861236230,0.0376204036,0.1021596887,0.9992921021,-0.0038460113
10,29.8780807371,-0.0428543687,-0.1047253712,-0.1623391503,-0.2900363747,1004.1861236230,0.0428412529,0.1046292220,0.9990818921,-0.0044865661
10,29.9285857876,-0.0482121067,-0.1074861961,-0.1768462450,-0.2843720260,1004.1861236230,0.0481934315,0.1073612995,0.9988380215,-0.0051801286
10,29.9790908381,-0.0537161800,-0.1105214588,-0.1910564848,-0.2782852610,1004.1861236230,0.0536903514,0.1103620463,0.9985576329,-0.0059339360
10,30.0295958886,-0.0593806383,-0.1138387679,-0.2049492097,-0.2718031046,1004.1861236230,0.0593457478,0.1136381257,0.9982374879,-0.0067558468
10,30.0801009391,-0.0652199332,-0.1174464317,-0.2185051749,-0.2649545734,1004.1861236230,0.0651737060,0.1171967329,0.9978739339,-0.0076544192
10,30.1306059896,-0.0712489539,-0.1213534776,-0.2317066501,-0.2577706217,1004.1861236230,0.0711886877,0.1210455877,0.9974628668,-0.0086389948
10,30.1811110401,-0.0774830643,-0.1255696708,-0.2445375164,-0.2502840889,1004.1861236230,0.0774055577,0.1251929227,0.9969996889,-0.0097197904
10,30.2316160906,-0.0839381403,-0.1301055362,-0.2569833600,-0.2425296481,1004.1861236230,0.0838396091,0.1296474687,0.9964792622,-0.0109079973
10,30.2821211411,-0.0906306092,-0.1349723801,-0.2690315632,-0.2345437574,1004.1861236230,0.0905065883,0.1344184341,0.9958958567,-0.0122158896
10,30.3326261916,-0.0975774895,-0.1401823140,-0.2806713942,-0.2263646142,1004.1861236230,0.0974227180,0.1395154797,0.9952430929,-0.0136569420
10,30.3831312421,-0.1047964322,-0.1457482788,-0.2918940931,-0.2180321132,1004.1861236230,0.1046047200,0.1449486858,0.9945138775,-0.0152459579
10,30.4336362927,-0.1123057634,-0.1516840705,-0.3026929569,-0.2095878098,1004.1861236230,0.1120698346,0.1507285114,0.9937003332,-0.0169992087
10,30.4841413432,-0.1201245281,-0.1580043668,-0.3130634228,-0.2010748879,1004.1861236230,0.1198358390,0.1568657432,0.9927937206,-0.0189345859
10,30.5346463937,-0.1282725355,-0.1647247539,-0.3230031495,-0.1925381343,1004.1861236230,0.1279210621,0.1633714334,0.9917843525,-0.0210717655
10,30.5851514442,-0.1367704053,-0.1718617543,-0.3325120978,-0.1840239197,1004.1861236230,0.1363443961,0.1702568232,0.9906614990,-0.0234323871
10,30.6356564947,-0.1456396162,-0.1794328554,-0.3415926099,-0.1755801872,1004.1861236230,0.1451253041,0.1775332507,0.9894132838,-0.0260402477
10,30.6861615452,-0.1549025548,-0.1874565374,-0.3502494894,-0.1672564481,1004.1861236230,0.1542838216,0.1852120396,0.9880265697,-0.0289215110
10,30.7366665957,-0.1645825669,-0.1959523017,-0.3584900799,-0.1591037875,1004.1861236230,0.1638405530,0.1933043656,0.9864868338,-0.0321049335
10,30.7871716462,-0.1747040095,-0.2049406984,-0.3663243450,-0.1511748784,1004.1861236230,0.1738166602,0.2018210972,0.9847780301,-0.0356221077
10,30.8376766967,-0.1852923045,-0.2144433534,-0.3737649495,-0.1435240071,1004.1861236230,0.1842338423,0.2107726065,0.9828824402,-0.0395077230
10,30.8487072858,-0.1876695535,-0.2165894255,-0.3753391071,-0.1418954785,1004.1861236230,0.1865698759,0.2127864820,0.9824416936,-0.0404090622
10,30.8992123363,0.1777164631,-0.1927407851,0.3744115332,-0.0227968502,1004.3850227726,0.1963572866,0.1897051077,0.9842499479,0.0340731911
10,30.9497173868,0.1681926262,-0.1844822603,0.3730275726,-0.0320911182,1004.3850227726,0.2057389982,0.1818790188,0.9858889327,0.0308824694
10,31.0002224373,0.1590740673,-0.1766885236,0.3711620320,-0.0418590673,1004.3850227726,0.2147357194,0.1744577211,0.9873743781,0.0279881746
10,31.0507274878,0.1503377960,-0.1693405909,0.3687922489,-0.0520508570,1004.3850227726,0.2233676250,0.1674305208,0.9887205419,0.0253625005
10,31.1012325383,0.1419617551,-0.1624204896,0.3658980642,-0.0626172091,1004.3850227726,0.2316543457,0.1607865950,0.9899403416,0.0229801289
10,31.1517375888,0.1339247699,-0.1559112308,0.3624617927,-0.0735094297,1004.3850227726,0.2396149653,0.1545151196,0.9910454739,0.0208180138
10,31.2022426393,0.1262064998,-0.1497967811,0.3584681931,-0.0846794345,1004.3850227726,0.2472680232,0.1486053762,0.9920465251,0.0188551798
10,31.2527476898,0.1187873901,-0.1440620351,0.3539044371,-0.0960797768,1004.3850227726,0.2546315218,0.1430468400,0.9929530701,0.0170725368
10,31.3032527403,0.1116486264,-0.1386927883,0.3487600753,-0.1076636784,1004.3850227726,0.2617229387,0.1378292542,0.9937737639,0.0154527085
10,31.3537577908,0.1047720893,-0.1336757106,0.3430270039,-0.1193850640,1004.3850227726,0.2685592412,0.1329426896,0.9945164236,0.0139798741
10,31.4042628413,0.0981403112,-0.1289983210,0.3366994271,-0.1311985990,1004.3850227726,0.2751569049,0.1283775944,0.9951881037,0.0126396227
10,31.4547678918,0.0917364339,-0.1246489630,0.3297738193,-0.1430597303,1004.3850227726,0.2815319329,0.1241248344,0.9957951634,0.0114188196
10,31.5052729423,0.0855441676,-0.1206167809,0.3222488846,-0.1549247313,1004.3850227726,0.2876998786,0.1201757249,0.9963433284,0.0103054825
10,31.5557779928,0.0795477511,-0.1168916977,0.3141255133,-0.1667507513,1004.3850227726,0.2936758685,0.1165220564,0.9968377457,0.0092886682
10,31.6062830433,0.0737319127,-0.1134643939,0.3054067369,-0.1784958682,1004.3850227726,0.2994746269,0.1131561150,0.9972830337,0.0083583688
10,31.6567880939,0.0680818329,-0.1103262878,0.2960976794,-0.1901191464,1004.3850227726,0.3051105015,0.1100706979,0.9976833271,0.0075054147
10,31.7072931444,0.0625831073,-0.1074695165,0.2862055060,-0.2015806989,1004.3850227726,0.3105974891,0.1072591252,0.9980423164,0.0067213867
10,31.7577981949,0.0572217109,-0.1048869189,0.2757393687,-0.2128417536,1004.3850227726,0.3159492629,0.1047152488,0.9983632846,0.0059985342
10,31.8083032454,0.0519839627,-0.1025720198,0.2647103479,-0.2238647245,1004.3850227726,0.3211791989,0.1024334592,0.9986491381,0.0053296989
10,31.8588082959,0.0468564922,-0.1005190153,0.2531313907,-0.2346132865,1004.3850227726,0.3263004036,0.1004086892,0.9989024354,0.0047082452
10,31.9093133464,0.0418262048,-0.0987227593,0.2410172455,-0.2450524547,1004.3850227726,0.3313257413,0.0986364175,0.9991254118,0.0041279945
10,31.9598183969,0.0368802500,-0.0971787517,0.2283843920,-0.2551486673,1004.3850227726,0.3362678617,0.0971126702,0.9993200007,0.0035831643
10,32.0103234474,0.0320059881,-0.0958831283,0.2152509670,-0.2648698718,1004.3850227726,0.3411392278,0.0958340219,0.9994878521,0.0030683103
10,32.0608284979,0.0271909589,-0.0948326509,0.2016366864,-0.2741856132,1004.3850227726,0.3459521434,0.0947975958,0.9996303487,0.0025782730
10,32.1113335484,0.0224228499,-0.0940247001,0.1875627618,-0.2830671255,1004.3850227726,0.3507187809,0.0940010641,0.9997486184,0.0021081251
10,32.1618385989,0.0176894656,-0.0934572689,0.1730518131,-0.2914874235,1004.3850227726,0.3554512088,0.0934426471,0.9998435455,0.0016531229
10,32.2123436494,0.0129786965,-0.0931289572,0.1581277761,-0.2994213961,1004.3850227726,0.3601614197,0.0931211137,0.9999157779,0.0012086585
10,32.2628486999,0.0082784884,-0.0930389686,0.1428158057,-0.3068458987,1004.3850227726,0.3648613580,0.0930357804,0.9999657335,0.0007702132
10,32.3133537504,0.0035768123,-0.0931871080,0.1271421740,-0.3137398459,1004.3850227726,0.3695629471,0.0931865119,0.9999936032,0.0003333121
10,32.3638588009,-0.0011383662,-0.0935737808,0.1111341642,-0.3200843005,1004.3850227726,0.3742781178,0.0935737202,0.9999993521,-0.0001065212
10,32.4143638514,-0.0058791171,-0.0941999936,0.0948199597,-0.3258625621,1004.3850227726,0.3790188350,0.0941983656,0.9999827180,-0.0005538096
10,32.4648689019,-0.0106575765,-0.0950673557,0.0782285292,-0.3310602500,1004.3850227726,0.3837971265,0.0950619567,0.9999432086,-0.0010131684
10,32.5153739524,-0.0154859770,-0.0961780830,0.0613895074,-0.3356653836,1004.3850227726,0.3886251099,0.0961665507,0.9998800947,-0.0014893521
10,32.5658790029,-0.0203766786,-0.0975350026,0.0443330720,-0.3396684566,1004.3850227726,0.3935150204,0.0975147546,0.9997924027,-0.0019873019
10,32.6163840534,-0.0253421997,-0.0991415591,0.0270898167,-0.3430625062,1004.3850227726,0.3984792391,0.0991097251,0.9996789036,-0.0025121963
10,32.6668891040,-0.0303952483,-0.1010018222,0.0096906214,-0.3458431755,1004.3850227726,0.4035303202,0.1009551695,0.9995381000,-0.0030695028
10,32.7173941545,-0.0355487540,-0.1031204959,-0.0078334811,-0.3480087691,1004.3850227726,0.4086810190,0.1030553454,0.9993682096,-0.0036650331
10,32.7678992050,-0.0408159001,-0.1055029292,-0.0254514403,-0.3495603024,1004.3850227726,0.4139443201,0.1054150608,0.9991671468,-0.0043050015
10,32.8184042555,-0.0462101567,-0.1081551279,-0.0431323267,-0.3505015428,1004.3850227726,0.4193334642,0.1080396724,0.9989325007,-0.0049960869
10,32.8311190762,-0.0475898311,-0.1088661086,-0.0475898311,-0.3506430545,1004.3850227726,0.4207116214,0.1087428523,0.9988678177,-0.0051789643
